Undecided,Age,HomeOwner,Female,Married,HouseholdSize,Income,Education,Church
0,61,0,1,1,3,35,8,1
0,48,1,1,1,4,68,20,1
1,62,1,1,1,3,107,20,0
1,53,1,1,1,6,82,16,0
0,47,1,1,1,4,30,8,0
0,49,1,1,1,4,106,20,1
0,50,1,1,1,2,116,20,1
1,49,1,1,1,5,101,15,0
0,71,0,0,0,1,47,20,1
0,33,0,1,1,5,118,8,1
0,55,1,1,1,2,32,20,1
0,53,1,0,1,2,121,20,1
1,40,1,1,1,5,130,18,0
1,47,1,1,1,2,89,15,1
1,59,0,1,0,1,35,20,0
1,48,1,1,0,1,128,18,0
1,52,1,1,1,7,106,15,0
1,62,1,1,1,3,26,20,0
1,44,1,1,0,1,62.5,18,0
1,60,1,1,0,2,49,16,0
0,32,1,1,1,4,323,18,0
1,62,1,1,1,3,154,16,1
1,72,1,1,0,6,82.5,16,1
0,71,1,1,1,2,62,20,1
0,40,1,1,1,7,412,15,1
0,68,0,0,0,2,28,8,0
1,60,1,1,1,5,95,20,0
0,56,1,0,1,4,68.5,10,1
1,53,1,1,1,3,83,15,1
1,54,1,1,1,6,50,20,0
0,45,1,1,1,6,177,15,0
0,41,1,1,1,2,77,12,1
0,52,0,1,1,3,196,15,1
0,34,1,0,0,4,58,18,0
1,47,0,1,0,1,31,20,0
0,36,1,1,1,4,41,8,1
1,69,1,1,0,5,21,16,1
0,62,0,1,1,4,40,8,1
0,43,1,1,1,4,94,18,1
0,44,1,1,1,4,37,18,1
1,33,1,1,1,2,138,15,0
1,42,1,1,1,5,118,15,0
0,43,1,1,1,6,255,16,1
0,42,1,1,1,3,5,18,1
0,42,1,1,1,6,50,9,1
1,45,0,1,1,3,62,20,0
0,64,1,0,0,1,8,20,0
1,56,1,1,1,5,144,13,1
1,65,0,1,0,2,98,20,0
1,58,1,1,1,2,38,20,0
0,63,1,1,0,1,47,20,1
0,63,1,1,1,3,62,20,1
1,47,1,1,1,4,55,15,1
1,53,1,1,1,3,64,20,0
0,44,1,1,1,7,335,15,1
1,59,1,1,1,3,70,20,0
1,34,1,1,1,2,66,18,0
1,41,1,1,0,2,32,18,0
0,54,0,0,1,2,185,18,0
1,52,1,1,1,2,141,15,0
0,57,1,0,1,6,114,20,1
0,32,1,1,1,3,81,12,1
0,63,1,0,1,2,38,20,1
0,38,1,1,1,4,120,12,1
0,51,1,1,1,2,23,8,0
1,68,0,1,1,2,69,20,0
1,41,1,1,1,5,58,16,0
1,60,1,1,1,3,26,20,0
0,45,1,0,1,4,90,20,1
1,69,1,0,1,2,124,16,1
1,57,1,1,1,4,131,20,0
0,52,1,1,0,1,54,20,1
1,36,1,1,1,5,14,15,1
1,53,1,1,1,2,122,16,1
1,62,1,1,0,1,17,20,0
0,51,0,1,1,2,69,20,1
1,58,1,1,1,2,41,20,0
1,58,1,1,1,5,120,15,1
1,61,1,1,1,4,151,16,0
0,41,1,1,1,6,158,8,1
0,34,1,0,1,5,85,18,0
0,65,1,0,0,2,17,20,0
1,63,0,0,1,3,147,16,1
0,64,1,1,1,3,21,8,1
1,43,1,1,0,1,41,13,1
0,45,1,1,0,1,39,8,1
1,47,1,0,1,3,91,15,1
1,49,1,1,1,7,136,15,0
0,58,1,1,1,3,74,20,1
0,43,1,1,1,3,43,8,1
1,62,1,1,0,2,14,16,1
0,31,1,1,0,3,50,12,0
0,50,1,1,1,5,49,12,0
0,56,1,0,1,2,66,20,1
1,49,1,1,0,4,90,20,0
1,49,1,1,1,2,35,18,0
0,30,1,0,1,6,508,15,1
0,54,0,1,1,4,51,10,0
1,68,1,1,0,1,115,16,0
1,62,1,1,0,2,115,20,0
1,73,1,1,1,2,100,16,0
1,60,1,1,0,2,19,20,0
1,37,1,1,1,3,95,18,0
0,48,1,1,0,1,153,8,1
0,66,1,1,1,3,26,8,0
0,56,1,0,1,6,57,18,0
1,56,0,1,1,3,102,20,0
0,30,0,1,1,2,163,8,0
1,38,1,1,1,3,142,18,0
0,46,1,1,0,2,88,10,0
1,46,1,1,1,6,43,15,0
0,47,1,1,0,1,152.5,8,1
0,65,1,1,1,6,67,20,1
1,44,1,1,1,5,161,15,1
1,30,1,1,1,6,48,15,1
0,56,1,1,1,5,170,12,1
0,57,1,1,0,1,122,10,0
1,46,1,1,1,2,101,18,0
0,49,1,0,1,3,155,12,0
0,61,1,1,1,5,10,20,1
1,66,1,1,1,5,63,20,0
1,42,1,1,1,7,15,15,1
0,57,0,1,0,1,124.5,8,0
0,57,1,1,1,3,65,20,1
0,49,0,1,0,3,53,8,1
0,41,0,1,1,4,208,15,1
1,61,0,1,0,2,140,20,0
1,47,1,1,1,5,151,15,1
0,43,0,0,1,3,68,8,0
1,45,1,1,1,5,100,15,0
1,52,1,1,1,3,55,16,0
0,49,1,1,1,2,129,20,1
0,39,0,1,0,1,38,8,1
1,54,1,1,1,3,51,20,0
0,52,1,1,1,2,9,8,1
0,35,1,1,0,1,65,12,1
0,66,1,0,1,4,51,20,1
0,44,1,1,1,2,108,18,1
1,51,1,1,1,2,89,20,0
0,48,1,1,0,4,109,12,0
1,51,1,1,1,5,165,16,0
1,43,1,0,1,5,143,15,1
1,46,0,0,1,6,169,13,1
0,44,1,1,0,1,175,20,1
0,41,1,1,1,3,156,9,0
1,54,1,1,1,6,97,15,0
0,33,0,1,1,2,37,9,1
1,50,1,1,1,2,112,15,0
0,70,1,1,1,2,57,20,1
1,49,1,1,0,1,71,18,1
1,56,1,1,1,2,96,20,0
0,66,1,0,0,1,46,20,0
0,61,0,1,0,1,20,10,0
0,65,1,1,1,3,90,20,1
1,47,1,1,1,3,78,15,1
0,59,1,1,1,7,6,18,1
0,47,1,1,0,1,123,18,1
1,44,1,1,1,3,88,20,0
0,49,1,1,0,1,166,8,0
0,48,1,1,1,3,247,8,0
0,40,1,1,1,3,79,18,1
0,53,1,1,1,3,34,20,1
0,40,1,0,0,1,99,18,1
0,47,1,1,1,2,484,20,0
0,67,1,0,1,2,106,20,1
1,38,0,1,1,3,70,18,0
1,42,1,1,1,7,169,15,0
1,55,1,1,0,1,134,20,0
0,65,1,1,0,1,80,20,1
0,55,1,0,1,6,168,18,1
0,56,1,1,0,2,49,18,1
0,53,1,0,1,5,49,8,0
0,50,1,0,0,1,78,20,0
0,54,1,1,1,7,367,20,1
0,43,1,1,0,3,70,8,0
0,48,1,1,1,2,136,20,1
0,44,1,0,1,5,269,18,0
0,74,1,0,1,3,54,20,0
1,58,1,1,1,5,95,13,0
0,48,0,1,1,4,41,18,1
0,48,1,1,1,2,26,20,1
1,52,1,1,1,5,126,20,0
0,52,1,1,1,4,68,18,1
1,48,1,1,0,2,18,18,0
1,66,1,1,1,2,39,16,0
0,61,1,1,0,2,36,20,1
0,35,1,1,1,6,23,8,1
1,65,1,0,1,5,49,13,0
0,52,1,0,0,1,66.5,18,1
0,42,1,1,1,2,163,12,1
0,46,0,1,1,2,55,9,0
1,51,1,1,0,1,60,18,0
0,50,1,1,0,3,86,18,1
1,76,1,0,1,3,61,16,1
0,57,1,1,1,4,182,15,1
0,32,1,1,1,5,148,12,0
0,33,1,0,1,5,128,12,0
1,48,1,1,0,3,18,18,0
0,48,1,1,1,7,116,12,1
1,57,1,1,0,2,239,20,0
0,47,1,1,1,2,34,20,1
1,46,1,0,1,4,110,15,0
0,56,1,0,0,2,22,20,1
1,54,0,1,1,6,4,16,0
0,54,1,1,0,1,177,20,1
1,53,1,1,1,5,162,18,0
0,44,1,1,0,1,19,18,1
0,42,1,1,1,2,37,18,1
0,44,1,0,0,4,186,16,0
0,43,1,1,1,4,156,18,1
1,31,0,1,1,3,72,18,0
1,50,1,1,1,2,5,20,0
0,53,1,0,1,3,80,20,0
0,51,1,1,1,5,160,12,1
0,45,1,1,0,2,61,20,1
0,34,0,0,0,1,24,9,1
0,53,1,1,1,4,176,20,1
0,59,1,1,1,3,107,20,1
0,56,1,1,1,2,152,20,1
0,56,1,0,1,6,310,8,1
1,39,0,0,1,3,77,15,1
1,60,1,1,0,1,97,20,0
1,56,1,1,1,3,150,20,0
0,54,1,1,1,5,152,12,1
0,54,1,1,0,1,29,20,1
0,66,1,0,1,4,80,20,1
0,67,1,1,1,5,212,10,0
0,38,0,1,1,3,155,8,0
0,53,1,1,1,6,86,12,0
0,41,1,0,1,3,92,9,1
1,42,1,1,1,3,210,18,0
1,51,1,1,0,4,41,16,1
0,48,1,1,1,2,70,18,1
1,52,1,1,1,2,83,15,1
0,62,1,1,1,3,162,20,1
0,38,1,1,1,5,68,8,0
0,50,1,1,1,4,53,12,0
0,32,0,1,1,2,186,15,1
0,53,1,0,1,5,238,15,0
0,50,0,1,1,7,183,18,1
0,49,1,1,1,3,38,8,0
1,47,1,1,1,6,77,20,0
0,56,0,1,0,2,20,8,0
0,54,1,1,1,6,61.5,8,0
0,33,1,1,0,1,70,18,1
0,54,0,0,1,4,25,8,1
0,40,0,1,1,4,143,8,0
0,46,1,1,1,5,65,18,1
0,46,1,1,0,6,182,18,1
0,66,1,0,1,4,63,20,0
0,55,1,0,1,2,38,20,1
0,36,1,1,1,2,116,18,1
1,53,0,1,1,2,76,20,0
1,60,1,1,1,2,88,13,1
0,40,0,0,1,2,105.5,9,0
1,52,1,0,0,5,150,13,1
0,42,1,1,1,2,17,20,1
1,52,1,1,1,3,88.5,18,0
0,54,1,0,1,4,78,18,1
0,41,1,1,1,2,67,18,1
1,59,0,1,1,6,45,16,0
0,52,1,0,0,2,132,20,0
1,51,1,1,1,5,47,15,0
0,74,1,1,1,2,17,20,1
0,53,1,0,0,3,92,20,0
1,48,1,0,1,4,87,16,0
1,57,1,0,1,3,47,13,0
0,64,0,1,0,2,37,20,1
1,36,1,1,1,3,72,18,0
1,47,1,1,0,1,45,20,0
0,34,0,1,1,3,100,8,1
0,32,1,1,0,2,104,18,1
0,49,0,1,0,2,10,8,1
0,56,1,0,0,4,28,20,1
0,40,1,1,0,2,24,18,1
1,52,0,1,0,3,98,18,0
0,43,1,0,1,5,294,15,0
1,61,1,1,0,1,25,20,0
0,67,1,0,1,5,46.5,10,0
0,48,1,1,1,3,120,8,1
1,52,0,0,1,4,130,18,1
1,49,1,1,1,6,88,15,1
1,40,1,1,1,2,103,15,1
1,47,1,1,1,6,98,16,1
0,36,0,1,0,2,10,8,1
0,40,1,1,0,1,71,9,1
0,37,1,0,0,1,5,18,1
0,56,1,0,0,1,87,20,0
0,46,1,1,1,6,77,12,1
0,59,1,1,0,2,37,10,1
0,51,1,1,1,4,27,20,1
0,48,0,1,0,1,7,8,0
0,37,1,1,1,2,120,12,0
0,38,1,1,1,7,168,12,0
0,43,0,0,1,5,177,13,0
0,51,0,1,1,4,11,8,0
1,48,1,1,1,4,56,18,0
0,60,1,1,0,3,26,10,1
0,66,1,1,1,3,60,20,1
0,49,1,1,1,3,40,18,1
1,46,1,1,1,4,80,18,0
0,43,1,1,1,3,111,20,1
1,40,1,1,1,4,70,18,0
1,52,1,1,1,6,107,18,0
1,54,1,1,1,2,113,20,0
0,44,0,1,1,4,41,8,0
0,47,0,1,1,6,99,8,0
0,54,1,1,1,2,153,20,1
1,59,1,1,1,3,101,20,0
0,56,1,1,1,2,117,10,0
1,47,1,1,0,1,51,15,1
1,35,1,1,1,2,6,18,0
0,46,1,1,1,3,105,20,1
0,47,0,1,1,2,31,18,1
0,58,1,1,1,3,41,20,1
0,50,1,1,0,1,21,10,0
1,54,1,1,1,3,84,20,0
1,54,1,1,1,2,67,18,0
1,51,0,1,1,3,121,15,0
1,68,1,1,1,5,13,20,0
0,41,1,1,1,5,73,12,1
0,49,0,1,0,2,18,8,1
0,56,1,1,1,6,127,20,1
0,49,1,1,1,5,280,15,0
0,47,1,1,1,2,43,18,1
1,32,1,1,0,5,79,15,1
0,57,1,1,1,4,158,8,0
1,55,1,1,1,5,55.5,20,0
0,67,1,1,0,1,135,10,0
1,31,1,1,1,3,5,18,0
0,34,1,1,1,3,148,8,0
0,53,1,0,0,2,159,20,0
1,41,1,1,1,3,91,18,0
0,29,0,0,0,3,96.5,9,0
0,46,0,0,1,3,78.5,18,1
0,52,0,1,1,2,39,8,1
0,58,1,1,0,1,247,10,0
1,51,1,1,1,5,81,18,0
0,52,1,0,1,3,149,12,1
0,65,0,1,0,2,10.5,8,1
1,70,1,1,1,3,93,20,0
0,42,0,0,1,2,224,20,1
0,56,1,0,1,4,298,15,1
0,45,1,0,1,2,177,15,1
1,50,1,1,0,6,62,20,0
0,36,1,1,1,3,60,8,1
1,48,1,1,1,2,92,15,1
1,59,1,1,1,3,33,20,0
1,57,1,1,0,1,84,20,0
0,63,1,1,1,6,20,20,1
0,42,1,0,1,4,80,20,1
0,33,1,1,1,3,86,18,1
0,53,1,1,1,3,53,8,0
0,39,1,0,0,3,115,18,1
0,53,1,0,1,2,118,18,1
1,49,1,1,0,2,79,18,0
0,58,1,1,1,3,25,20,1
0,47,1,1,1,2,44,18,1
1,34,1,1,1,4,85,15,0
0,54,1,1,0,2,94,20,1
1,45,1,1,1,5,19,15,1
1,49,1,1,1,4,65.5,18,0
1,54,1,1,1,6,132,16,0
0,32,1,1,1,4,399,15,0
0,43,1,1,1,6,88,12,1
1,60,1,1,1,3,74,20,0
1,59,1,0,1,2,39.5,16,0
0,61,0,1,0,1,6,8,1
0,41,1,1,1,2,102,18,1
0,53,1,1,1,3,29,12,0
0,65,1,1,0,2,51,20,1
0,47,1,1,1,7,58,8,0
0,41,1,1,1,2,69,9,1
0,47,1,0,0,1,139,18,1
0,38,1,1,1,3,88,18,1
0,57,1,1,1,4,108,20,1
0,46,1,0,1,5,247,15,1
0,51,0,0,1,2,224,18,0
0,52,1,1,1,6,41,8,0
1,48,1,1,0,1,176,20,0
0,49,1,0,1,2,40,9,1
1,53,1,1,1,3,88,20,0
0,53,1,1,1,2,57,8,0
0,50,0,1,1,4,140,8,1
0,42,0,1,0,2,4,8,1
1,54,1,1,1,4,31,20,0
1,31,1,1,0,1,31,18,0
0,52,0,1,1,2,72,20,1
0,37,1,1,1,6,206,15,1
0,38,1,1,1,2,20,8,1
1,44,1,1,0,1,43,18,0
0,62,1,0,0,1,4,20,1
0,40,1,0,0,1,30,18,1
1,47,0,1,1,5,38,18,0
1,37,1,1,1,3,209,15,1
0,49,1,1,0,1,148,18,1
0,75,1,1,0,2,22,20,1
0,47,0,0,1,3,22,8,1
0,52,1,1,0,3,25,9,1
0,55,1,1,1,3,109,18,1
1,42,1,1,1,6,39,15,0
0,47,1,1,1,3,238,15,1
1,48,1,1,1,5,67,20,0
0,43,0,1,0,1,17,9,1
1,35,1,1,1,3,6,18,0
0,35,0,0,1,4,4,8,0
0,49,1,1,0,1,46,8,0
0,62,0,1,1,3,66,8,0
1,54,1,1,1,5,120,15,0
0,54,1,0,1,5,210,15,1
0,46,1,1,1,3,102,18,1
1,50,1,1,1,4,127,15,1
0,53,1,0,1,2,135,18,1
1,53,1,1,1,4,75,18,0
1,35,1,1,1,2,125,15,1
0,45,1,0,1,3,88,18,0
1,57,1,1,1,5,70,18,0
1,52,1,1,1,6,64,16,1
1,69,1,1,1,2,106,20,0
0,74,0,1,0,1,26,20,1
1,46,1,1,0,1,66,18,0
1,61,1,1,1,2,60,20,0
0,66,1,1,1,5,100,20,1
0,67,1,0,1,4,110,20,1
0,44,0,0,0,1,57,8,1
1,64,1,1,1,2,22,20,0
1,48,1,1,1,3,63,15,0
1,43,1,1,0,3,124,20,0
0,45,1,1,1,3,100,20,1
1,38,1,1,0,1,76,15,0
1,52,1,1,1,6,141,15,0
0,56,0,1,0,3,28,8,0
0,60,0,1,0,4,22,8,1
1,51,1,1,1,6,116,15,0
0,38,0,1,1,4,334,12,0
0,49,0,1,0,1,165,18,1
0,69,1,1,1,4,162,20,1
0,55,1,1,1,2,88,18,1
0,56,1,1,1,2,137,8,0
1,50,1,1,1,4,66,20,0
0,51,1,1,0,2,38,20,1
1,51,1,1,1,4,120,15,0
1,42,1,0,0,3,51,15,1
0,35,0,1,1,3,35,8,0
0,39,1,1,1,7,61,8,1
1,34,0,1,1,4,88,15,1
0,47,1,1,0,2,58.5,8,0
0,51,1,1,1,2,6,12,1
0,32,1,1,1,3,506,15,1
0,46,1,1,1,3,98,12,0
0,48,1,1,1,3,147,12,1
1,48,1,0,1,7,73,16,1
0,53,1,1,1,2,178,16,0
1,59,1,1,1,5,79,20,0
1,56,1,1,0,2,40,20,0
0,34,1,1,1,2,37,8,1
1,56,1,1,1,4,34,15,0
0,66,1,1,0,1,47,20,1
1,34,1,0,1,3,57,15,0
0,52,1,0,1,4,36,20,0
0,48,0,1,1,6,63.5,20,1
1,50,1,1,1,2,17,20,0
1,68,1,1,1,2,44,20,0
0,49,1,1,1,2,125,20,1
1,50,1,1,1,2,57,15,0
0,72,1,1,1,2,61,20,1
1,32,0,1,1,5,151,18,0
1,63,1,1,1,2,87,13,1
0,49,0,1,1,2,72,18,1
0,33,1,1,1,6,121,8,0
0,51,1,0,0,2,32,8,1
0,46,1,1,1,2,146,12,0
0,60,1,1,1,6,116,20,1
0,46,1,1,1,3,218,15,0
0,57,1,1,0,1,10,20,1
0,45,1,0,1,6,69,8,1
1,45,1,1,1,5,63,15,0
0,52,1,1,1,5,58,20,1
0,55,1,1,0,2,71,10,1
1,60,1,1,1,4,69,20,0
0,67,0,1,0,2,58,8,0
0,35,0,1,1,6,55,8,1
0,52,0,1,0,1,33,8,0
0,45,0,1,0,4,116,8,0
1,44,1,1,1,3,54,20,0
0,53,1,1,1,3,31,18,1
1,38,1,1,1,4,160,15,1
0,42,0,1,1,6,168,12,0
1,52,1,1,1,5,215,20,0
1,38,1,1,1,3,172,18,0
1,65,1,1,1,4,133,20,0
1,68,1,1,1,2,110,20,0
0,69,1,0,1,4,32,20,1
0,55,1,1,1,4,95,20,1
1,67,1,1,1,3,91,16,0
1,63,1,0,1,4,62,16,1
0,52,1,1,0,1,39,10,0
0,37,1,1,1,2,65,18,1
0,64,1,1,1,3,34,8,1
1,47,1,1,1,6,165,15,1
0,45,1,1,1,2,120,18,1
1,39,1,0,1,3,93,15,0
1,52,1,1,0,1,122,8,1
1,46,1,1,0,1,136,20,0
0,50,0,1,1,2,95,18,1
0,66,0,1,0,1,72,10,0
1,53,1,1,0,2,12,20,0
0,53,1,1,1,6,110,20,1
1,49,1,1,1,2,49,18,0
1,55,0,1,1,4,63,18,0
0,65,0,0,0,1,31,8,0
1,54,0,1,1,2,105,18,0
1,58,1,1,1,2,68,20,0
1,57,1,1,0,1,71,20,0
0,44,1,1,1,2,29,9,0
1,29,1,1,1,4,104,18,0
1,30,1,1,1,7,68,15,1
1,62,1,1,1,3,89,20,0
0,31,1,1,1,4,50,18,1
0,38,1,1,0,1,39,18,1
0,57,1,0,1,5,132,18,1
0,51,0,0,0,3,9,20,1
0,65,1,0,1,3,79,20,1
1,46,1,1,1,2,119,15,1
1,42,1,1,1,2,21,18,0
1,47,1,1,0,2,13,13,0
0,55,1,1,1,3,194,8,0
0,48,1,1,1,2,118,18,1
0,54,1,1,0,4,84,10,0
1,34,1,1,0,5,20,15,1
0,34,1,0,0,1,26,8,1
1,52,1,1,1,7,39,16,1
0,46,1,1,1,4,205,9,1
0,46,1,1,1,6,53,12,0
0,51,1,1,1,6,464,18,0
0,38,1,1,1,3,257,15,0
1,54,1,1,1,2,29,20,0
0,38,1,1,1,4,115,12,0
0,51,1,1,1,7,150,9,1
0,37,1,1,1,6,103.5,12,1
1,53,1,1,1,4,128,15,0
0,53,1,1,0,2,47,20,1
0,71,1,0,0,2,47,20,1
1,42,1,1,1,5,31,15,1
0,62,1,1,1,3,109,20,1
0,52,1,1,0,2,58,8,1
0,47,1,0,1,3,82,20,0
0,54,1,1,1,4,421,20,0
1,48,1,1,0,1,99,20,0
0,59,1,0,1,2,53,20,1
1,44,0,1,0,5,53,18,0
0,42,1,0,1,3,76,20,1
0,46,1,1,1,3,60,9,1
1,42,1,1,1,2,108,18,0
0,63,0,1,0,2,260,13,1
0,41,1,1,0,3,173,8,1
0,67,1,0,1,2,117,20,1
0,40,1,1,1,2,6,18,1
1,55,1,1,1,4,89,16,1
0,55,1,1,1,5,201,18,1
1,37,1,1,1,3,28,18,0
1,44,1,1,1,6,173,15,0
0,59,1,1,1,7,167,20,1
0,44,1,1,1,2,4,8,1
1,41,1,1,1,3,20,18,0
0,61,1,1,1,4,75,20,1
0,51,0,1,0,1,52,10,1
1,46,1,1,1,5,83,18,0
1,40,1,1,1,4,19,18,0
1,33,1,1,1,2,101,18,0
0,32,1,1,1,5,150,18,1
0,41,1,0,0,1,6,18,1
1,43,0,1,0,4,166,18,0
0,36,1,1,1,2,172,18,1
0,66,1,0,1,3,96,8,1
0,64,0,0,0,1,127,20,1
0,78,1,1,0,1,6,20,1
1,52,1,1,1,6,119,15,0
0,47,1,1,1,3,160,10,1
0,50,1,1,0,3,140,9,0
0,51,1,1,1,2,56,20,1
0,52,1,1,0,2,48,8,0
1,40,1,1,0,3,108,15,1
0,30,1,1,0,1,34,18,1
1,49,1,1,0,1,151,18,0
0,38,1,1,1,6,20,8,1
0,36,1,1,1,4,23,18,1
1,58,1,1,1,4,149,20,0
0,39,1,1,1,5,87,18,1
0,56,1,1,1,2,63,8,0
0,32,0,1,1,3,314,8,0
0,63,1,1,1,2,94,8,1
0,42,0,1,0,1,132,8,0
0,64,1,1,0,1,119,20,1
1,45,1,1,1,4,120,18,0
1,48,1,1,1,4,67,18,0
1,68,1,1,1,4,173,20,0
1,48,0,0,1,3,173,18,1
0,49,1,0,1,5,294,16,1
1,58,1,1,1,2,26,20,0
0,38,1,1,1,4,57,9,1
1,47,1,1,1,4,56,20,0
0,50,0,1,0,1,116,10,0
1,37,1,1,1,5,74,15,1
1,48,1,1,0,2,17,18,0
0,43,0,1,1,3,86,8,0
1,51,1,1,1,3,74,20,0
0,31,0,1,0,1,26,8,1
0,53,1,0,0,3,49,20,1
0,63,1,0,0,4,36,20,0
0,51,0,0,1,5,75,12,1
0,43,1,0,1,4,5,18,1
1,37,1,1,1,4,101,15,0
1,45,1,1,1,2,73,9,1
0,40,1,1,1,4,225,16,0
0,38,1,1,0,2,95,9,1
1,56,1,1,1,4,154,18,0
1,30,1,1,1,3,69,15,1
0,49,1,1,1,5,233,18,1
0,45,1,1,1,5,193,20,1
1,45,1,0,1,3,46,16,0
0,36,1,1,1,2,24,8,0
0,49,1,0,1,3,198,15,1
1,52,1,1,1,2,141,15,0
1,45,1,1,1,5,58,16,0
0,47,0,1,0,1,52,8,0
1,55,0,1,1,3,27,20,0
0,57,1,0,1,3,60,18,0
0,57,1,1,1,5,109,20,1
0,52,1,1,1,6,469,15,0
0,43,1,0,0,2,34,8,0
1,48,1,1,1,2,111,18,0
0,42,1,1,0,2,68,8,0
0,33,1,1,1,5,230,15,1
0,47,1,0,1,3,22,8,1
0,47,1,0,1,2,117,20,0
1,77,1,1,1,3,132,16,1
0,39,1,1,1,3,82,18,1
1,36,1,1,0,4,29,18,0
0,53,1,0,0,1,21,20,0
0,64,1,0,1,3,74,20,1
0,63,1,1,0,2,9,8,1
1,35,1,1,1,4,130,15,1
1,56,1,1,1,5,130,20,0
0,45,1,1,1,6,85,12,1
0,60,0,1,0,2,150,8,0
1,38,1,1,1,6,162,18,0
1,38,1,0,1,4,152,15,1
1,50,0,1,1,6,140,15,1
0,49,1,0,1,2,152,8,0
0,62,1,1,0,5,21,20,1
0,51,1,1,0,2,165,8,0
0,32,1,0,0,1,58,12,1
0,44,0,0,1,3,71,20,1
0,45,1,1,1,4,69,12,1
0,39,0,1,1,2,80,8,1
0,59,1,1,1,3,115,20,1
1,54,1,1,1,4,284,20,1
1,46,1,1,1,6,146,15,0
1,45,1,1,0,1,14,8,1
1,37,1,0,0,2,115,15,0
0,39,1,1,1,7,159,12,1
0,25,1,1,1,6,105,12,1
0,69,1,1,0,2,72,8,1
0,54,1,0,1,4,78,18,1
1,63,1,1,0,6,100,20,0
1,48,1,0,1,3,151,16,1
0,59,1,1,1,2,60,20,1
0,77,0,0,1,3,80.5,8,1
1,61,1,1,1,2,159,20,0
1,26,1,1,1,2,96,15,0
0,43,0,1,1,5,114,8,1
1,55,1,1,1,3,94,20,0
0,67,1,0,0,1,6,8,1
1,32,1,1,0,1,65.5,18,0
1,23,1,1,1,6,7,14,0
0,47,1,1,0,1,67,20,1
1,40,1,1,1,3,82,18,0
0,36,1,1,1,4,67,18,1
1,51,1,1,0,1,55,20,0
0,42,1,1,1,2,25,18,1
1,35,1,1,1,6,10,15,1
0,39,1,1,1,4,102,8,0
0,49,1,1,1,5,156,20,1
1,40,1,1,0,5,17,15,0
0,50,1,1,1,2,82,18,1
0,53,1,1,1,5,29,20,1
0,68,1,1,1,3,81,20,1
1,28,1,0,1,3,117,15,1
1,33,1,1,1,4,106,15,0
1,51,0,1,1,3,29,8,1
0,45,1,1,0,1,91.5,18,1
0,25,0,1,1,3,45,8,1
0,62,0,1,1,5,151,20,1
0,28,0,1,1,4,132,8,0
0,53,1,0,1,5,122,18,0
0,54,1,0,1,3,54,18,1
0,74,0,1,1,2,52,8,1
0,54,1,1,1,5,41,12,0
1,65,1,1,0,7,11,20,0
1,50,1,1,1,2,127,18,0
1,40,0,1,1,3,117,18,0
0,69,1,1,1,4,102,20,1
0,50,1,1,1,5,108,12,0
0,48,1,0,1,5,114,12,1
1,53,1,1,0,1,100.5,20,1
1,48,1,1,1,4,46,16,0
1,41,1,1,1,6,148,15,0
1,60,1,1,1,3,127,20,0
1,53,1,1,1,4,76,16,1
0,64,1,0,1,3,218,20,0
0,59,1,1,1,3,520,20,1
0,64,1,1,1,4,404,16,0
0,49,0,1,1,4,149,8,1
0,43,1,1,0,2,159,20,1
0,38,1,1,1,4,137,18,1
0,46,1,1,0,3,105,10,0
0,36,1,1,1,3,84,8,1
0,35,1,0,1,4,283,18,1
0,67,1,1,1,2,83,20,1
0,60,1,0,1,2,76,20,0
0,48,1,1,1,2,79,18,1
1,75,1,1,1,3,48,20,0
1,49,1,1,1,5,81,15,1
1,31,0,0,1,5,26,15,1
0,59,1,1,1,3,99,20,1
0,43,1,1,0,3,12,18,1
1,49,1,1,1,2,115,18,0
0,27,1,1,1,3,220,8,0
1,52,1,0,1,5,62,16,0
1,46,1,0,1,5,62,15,1
1,40,1,1,1,3,85,15,0
0,65,0,0,1,3,49,20,0
1,40,1,1,1,5,160,15,1
0,39,1,1,1,7,183,15,0
0,60,1,0,1,4,136,20,1
1,57,1,1,1,7,180,20,0
0,73,1,1,1,3,270,8,0
0,36,1,1,1,4,78.5,18,1
0,46,0,0,1,2,126,20,1
1,62,1,1,1,6,75,16,1
0,47,1,1,0,1,492,20,1
1,56,1,1,1,2,19,20,0
0,40,0,1,1,3,64,8,1
1,75,1,1,0,2,4,20,0
1,31,1,1,0,1,59.5,15,1
1,77,1,1,1,3,87,16,0
0,53,0,1,0,4,47,8,1
0,41,0,1,1,7,14,8,0
0,62,0,1,1,6,18,8,0
1,42,1,1,1,3,5,15,0
0,48,1,0,1,5,48,18,1
0,34,0,1,1,2,294,9,0
0,69,1,1,1,3,16,20,1
0,59,1,0,1,2,41,20,0
1,64,1,1,1,2,5,20,0
1,67,0,1,0,2,50,20,0
0,39,1,1,1,5,193,12,0
1,41,1,1,1,4,139,13,1
0,61,1,1,0,2,92,20,1
0,62,1,0,0,1,41,20,0
1,57,1,1,1,3,51,16,0
0,61,1,1,0,6,26,8,0
1,41,1,0,1,6,167,15,0
0,59,1,1,1,5,19,20,1
0,32,1,1,1,3,66.5,8,1
0,48,1,0,0,3,101,18,0
0,45,1,1,0,3,107.5,18,1
0,40,1,1,0,1,12,9,1
0,54,1,0,1,5,61,18,0
1,59,1,1,1,7,75,16,1
1,40,0,1,1,3,42,15,0
